Sector Code,Sector,Industry Code,Industry,Disclosure Topic Code,Disclosure Topic,Accounting Metric Code,Accounting Metric,Technical Protocol Code,Technical Protocol,TP Footnote Number,TP Footnote,Technical Protocol Bullet Point 1,TP_BP1 Footnote Number,TP_BP1 Footnote,Sub-Bullet Points for Bullet Point 1,TP_BP1_Sub Footnote Number,TP_BP1_Sub Footnote,Technical Protocol Bullet Point 2,TP_BP2 Footnote Number,TP_BP2 Footnote,Sub-Bullet Points for Bullet Point 2,TP_BP2_Sub Footnote Number,TP_BP2_Sub Footnote,Technical Protocol Bullet Point 3,TP_BP3 Footnote Number,TP_BP3 Footnote,Sub-Bullet Points for Bullet Point 3,TP_BP3_Sub Footnote Number,TP_BP3_Sub Footnote,Technical Protocol Bullet Point 4,TP_BP4 Footnote Number,TP_BP4 Footnote,Sub-Bullet Points for Bullet Point 4,TP_BP4_Sub Footnote Number,TP_BP4_Sub Footnote,Technical Protocol Bullet Point 5,TP_BP5 Footnote Number,TP_BP5 Footnote,Sub-Bullet Points for Bullet Point 5,TP_BP5_Sub Footnote Number,TP_BP5_Sub Footnote,Technical Protocol Bullet Point 6,TP_BP6 Footnote Number,TP_BP6 Footnote,Sub-Bullet Points for Bullet Point 6,TP_BP6_Sub Footnote Number,TP_BP6_Sub Footnote,Technical Protocol Bullet Point 7,TP_BP7 Footnote Number,TP_BP7 Footnote,Sub-Bullet Points for Bullet Point 7,TP_BP7_Sub Footnote Number,TP_BP7_Sub Footnote,Technical Protocol Bullet Point 8,TP_BP8 Footnote Number,TP_BP8 Footnote,Sub-Bullet Points for Bullet Point 8,TP_BP8_Sub Footnote Number,TP_BP8_Sub Footnote,Technical Protocol Bullet Point 9,TP_BP9 Footnote Number,TP_BP9 Footnote,Sub-Bullet Points for Bullet Point 9,TP_BP9_Sub Footnote Number,TP_BP9_Sub Footnote,Technical Protocol Bullet Point 10,TP_BP10 Footnote Number,TP_BP10 Footnote,Sub-Bullet Points for Bullet Point 10,TP_BP10_Sub Footnote Number,TP_BP10_Sub Footnote,Technical Protocol Bullet Point 11,TP_BP11 Footnote Number,TP_BP11 Footnote,Sub-Bullet Points for Bullet Point 11,TP_BP11_Sub Footnote Number,TP_BP11_Sub Footnote
HC,Health Care,HC-MC,Managed Care,HC-MC-260a,Improved Outcomes,HC-MC-260a.3,Number of customers receiving care from Accountable Care Organizations or enrolled in Patient-Centered Medical Home programs,HC-MC-260a.3.2,"The entity may also include enrollees in ACOs not participating in the Medicare program, provided that such ACOs include, at a minimum, the coordination of care from a variety of health care providers (including primary care physicians, specialists, and a hospital), and have the ability to administer payments, set benchmarks and measure outcome-based performance, and distribute shared savings.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MC,Managed Care,HC-MC-260a,Improved Outcomes,HC-MC-260a.3,Number of customers receiving care from Accountable Care Organizations or enrolled in Patient-Centered Medical Home programs,HC-MC-260a.3.3,"The entity shall include in its calculation enrollees receiving care from Patient-Centered Medical Homes (PCMH) that meet the recognition and accreditation guidelines published by the American Academy of Family Physicians (AAFP), American Academy of Pediatrics (AAP), American College of Physicians (ACP), and American Osteopathic Association (AOA).", , ,"Patient-Centered Medical Home is defined as a reimbursement model founded on an outcome-based care delivery, “pay for coordination,” system in which payment is based on the coordination of services and comprehensive care that is coordinated through a physician (or physician assistant or registered nurse).", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MC,Managed Care,HC-MC-450a,Climate Change Impacts on Human Health,HC-MC-450a.1,"Discussion of the strategy to address the effects of climate change on business operations and how specific risks presented by changes in the geographic incidence, morbidity, and mortality of illnesses and diseases are incorporated into risk models",HC-MC-450a.1.1,"The entity shall discuss its strategic business approach to addressing significant risks related to the effects of climate change, including, but not limited to, changes in the following aspects of illnesses and diseases:", , ,Geographic incidence, ,, , ,,Morbidity, ,, , ,,Mortality, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MC,Managed Care,HC-MC-450a,Climate Change Impacts on Human Health,HC-MC-450a.1,"Discussion of the strategy to address the effects of climate change on business operations and how specific risks presented by changes in the geographic incidence, morbidity, and mortality of illnesses and diseases are incorporated into risk models",HC-MC-450a.1.2,"Relevant disclosure may include, but is not limited to, discussion of the following:", , ,"Increases in allergic responses, asthma rates, and heat-induced illness", ,, , ,,"Migration of tropical diseases such as malaria, dengue fever, and other vector-borne tropical diseases to non-tropical regions", ,, , ,,"Increases in waterborne diseases, such as cholera, due to increased natural disaster incidence", ,, , ,,Increased rates of human developmental diseases such as malnutrition due to decreased food availability, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MC,Managed Care,HC-MC-450a,Climate Change Impacts on Human Health,HC-MC-450a.1,"Discussion of the strategy to address the effects of climate change on business operations and how specific risks presented by changes in the geographic incidence, morbidity, and mortality of illnesses and diseases are incorporated into risk models",HC-MC-450a.1.3,"The entity shall discuss any projected impacts on revenue, costs, or plan affordability.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MC,Managed Care,HC-MC-450a,Climate Change Impacts on Human Health,HC-MC-450a.1,"Discussion of the strategy to address the effects of climate change on business operations and how specific risks presented by changes in the geographic incidence, morbidity, and mortality of illnesses and diseases are incorporated into risk models",HC-MC-450a.1.4,The entity may discuss it how it incorporates the effects of climate change into its risk assessment and risk adjustment activities., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.1,Ratio of weighted average rate of net price increases (for all products) to the annual increase in the U.S. Consumer Price Index,HC-MS-240a.1.1,The entity shall disclose the ratio of weighted average rate of net price increases (for all products) to the annual increase in the U.S. Consumer Price Index., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.1,Ratio of weighted average rate of net price increases (for all products) to the annual increase in the U.S. Consumer Price Index,HC-MS-240a.1.2,The average net price increases should be weighted based on sales volume of all of the entity’s medical device products sold in the U.S. during the reporting period., , ,The annual average net price increase shall be calculated as percent change versus the prior reporting period and for each product weighted by list price across the entity’s U.S. portfolio of medical device products., ,, , ,,"The net price shall represent the average wholesale acquisition cost (WAC) minus rebates, discounts, and returns and shall represent the average WAC minus rebates, discounts, and returns for the reporting period in which it is being calculated.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.1,Ratio of weighted average rate of net price increases (for all products) to the annual increase in the U.S. Consumer Price Index,HC-MS-240a.1.3,The entity should use the annual change (December to December increase) in the Consumer Price Index for All Urban Consumer (CPI-U) for the reporting period., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.2,Description of how price information for each product is disclosed to customers or to their agents,HC-MS-240a.2.1,"The entity shall describe the nature, scope, and implementation of policies and initiatives related to providing price information to customers, specifically indicating if aspects of the price (e.g., the range, median, or typical price) are provided to customers.", , ,"Customers shall include those purchasing directly from the entity or through intermediaries, such as group purchasing organizations (GPOs) or consultants negotiating on behalf of the customer.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.2,Description of how price information for each product is disclosed to customers or to their agents,HC-MS-240a.2.2,The entity shall describe the frequency with which it uses confidentiality clauses in purchasing agreements with heath care providers that restrict them from sharing with third parties the price they paid for the entity’s products., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-240a,Affordability & Pricing,HC-MS-240a.2,Description of how price information for each product is disclosed to customers or to their agents,HC-MS-240a.2.3,"The entity may explain the factors that affect price, including, but not limited to:", , ,Product volume, ,, , ,,Geographic market of customer, ,, , ,,Type of facility the customer is operating, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.1,The entity shall disclose the total number of recalls for medical device products that it manufactures., , ,"Recalls are defined as actions taken by a firm to remove a product from the market, including those conducted on the entity's own initiative, by FDA request, or by FDA order under statutory authority.", ,, , ,,"Medical devices are defined by the U.S. Federal Food, Drug, and Cosmetics (FD&C) Act sec. 201(h) as an instrument, apparatus, implement, machine, contrivance, implant, in vitro reagent, or other similar or related article, including a component part, or accessory which is recognized in the official National Formulary, or the U.S. Pharmacopoeia, or any supplement to them, intended for use in the diagnosis of disease or other conditions, or in the cure, mitigation, treatment, or prevention of disease, in man or other animals, or intended to affect the structure or any function of the body of man or other animals, and which does not achieve its primary intended purposes through chemical action within or on the body of man or other animals, and which is not dependent upon being metabolized for the achievement of its primary intended purposes.", ,, , ,,The scope of disclosure shall include recalls associated with all devices manufactured by the entity or by its subsidiaries., ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.10,"The entity shall discuss notable recalls, such as those that affected a significant number of units of one product or those related to serious injury or fatality. For such recalls the entity may provide:", , ,Description and cause of the recall issue, ,, , ,,The total number of units recalled, ,, , ,,The cost to remedy the issue, ,, , ,,Whether the recall was initiated voluntarily or at the request of the FDA or non-U.S. national regulatory authority, ,, , ,,Corrective actions, ,, , ,,"Any other significant outcomes (e.g., legal proceedings or customer fatalities)", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.2,"The entity shall identify all products manufactured by it or its subsidiaries for which it is listed as the Recalling Firm in the “Devices” product type in the weekly Enforcement Reports published by the U.S. Food and Drug Administration (FDA), which contain all recalls by Product Type, Product Description, Code Info, Classification, Reason for Recall, and Recalling Firm.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.3,"The entity shall disclose recalls in non-U.S. markets that have been initiated voluntarily, at the request of a non-U.S. national regulatory authority, or by order of a non-U.S. national regulatory authority under statutory authority.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.4,The entity shall disclose recalls initiated voluntarily that have not been reported to the FDA (or to a national regulatory authority) and/or are not listed in an FDA Enforcement Report., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.5,The entity shall disclose the total number of device units that were subject to a recall., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.6,"The entity shall disclose, in addition to the total number of drug recalls, the percentage of recalls that were:", , ,Voluntary, ,, , ,,FDA requested, ,, , ,,FDA mandated, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.7,"For FDA-initiated recalls, the entity may disclose the FDA classification of each recall, including:", , ,Class I, ,, , ,,Class II, ,, , ,,Class III, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.8,"For each recalled product, the entity may disclose revenues from 12 months prior to the date of recall. This 12-month period may extend beyond the reporting period for which the entity is disclosing; the figure is intended to indicate annual revenues associated with the product such that the financial impact of the recall can be gauged.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.1,"Number of recalls issued, total units recalled",HC-MS-250a.1.9,"If a recall relates to only a subset of a product (e.g., specific lots or a particular style), then the entity should indicate the scope of the recall; and, if the entity is disclosing revenue associated with the recall, it should be limited to the portion of the product affected by the recall.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.2,List of products listed in the FDA’s MedWatch Safety Alerts for Human Medical Products database,HC-MS-250a.2.1,The entity shall disclose all listings associated with the entity that appear in the “Medical Devices” category of the U.S. Food and Drug Administration (FDA)’s MedWatch Safety Alerts for Human Medical Products database., , ,"The scope of disclosure includes all listings associated with the entity or its subsidiaries, including trade names for which the entity has patents or classes of products that it manufactures and markets.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.2,List of products listed in the FDA’s MedWatch Safety Alerts for Human Medical Products database,HC-MS-250a.2.2,"If the entity manufactures a product in a product class listed in the database but has evidence that the listing does not apply to its specific products, it may provide such evidence.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.3,Number of fatalities related to products as reported in the FDA Manufacturer and User Facility Device Experiencedatabase,HC-MS-250a.3.1,The entity shall disclose the number of fatalities associated with device products it manufactures., , ,"The scope of the disclosure shall include all fatalities that occurred during the reporting period for which it is disclosing, even if the adverse event began in a prior period.", ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.3,Number of fatalities related to products as reported in the FDA Manufacturer and User Facility Device Experiencedatabase,HC-MS-250a.3.2,The entity may access a list of fatalities through the FDA Manufacturer and User Facility Device Experience (MAUDE) database., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.4,"Number of FDA enforcement actions taken in response to violations of current Good Manufacturing Practices (cGMP), by type",HC-MS-250a.4.1,"The entity shall disclose the number and type of U.S. Food and Drug Administration (FDA) enforcement actions taken during the reporting period in response to current Good Manufacturing Practice (or regional equivalent) violations at its facilities, including, but not limited to:", , ,Form 483s, ,, , ,,Warning letters, ,, , ,,Seizures, ,, , ,,Recalls, ,, , ,,Consent decrees, ,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-250a,Product Safety,HC-MS-250a.4,"Number of FDA enforcement actions taken in response to violations of current Good Manufacturing Practices (cGMP), by type",HC-MS-250a.4.2,The scope of disclosure includes facilities that are owned or operated by the entity., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-270a,Ethical Marketing,HC-MS-270a.1,Total amount of monetary losses as a result of legal proceedings associated with false marketing claims,HC-MS-270a.1.1,The entity shall disclose the total amount of monetary losses it incurred during the reporting period as a result of legal proceedings associated with false marketing claims., , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,Health Care,HC-MS,Medical Equipment & Supplies,HC-MS-270a,Ethical Marketing,HC-MS-270a.1,Total amount of monetary losses as a result of legal proceedings associated with false marketing claims,HC-MS-270a.1.2,"The legal proceedings shall include any adjudicative proceeding in which the entity was involved, whether before a court, a regulator, an arbitrator, or otherwise.", , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
